id,qtr,mth,age,first_time_visit,visits_p3y,arrival_method,carrier,pov,pov_grp,multi_dest,last_port,next_port,stay_length,travel_type,gender,married,accom_exp,shopping_exp,fnb_exp,transport_exp,medical_exp,other_exp,total_exp,accompanying_pax,avg_exp,companions,companions_total,comp_alone,comp_colleagues,comp_partner,comp_friends,comp_family,comp_children
8885,2,Jun,25-29,No,3,Air,LNI,Gen_B,Bus,Yes,No,Yes,14,FIT,Male,Yes,0.0,138.44,68.31,17.08,0.0,0.0,223.82,False,15.987143380301339,['Alone'],Alone,True,False,False,False,False,False
8896,2,Jun,55-59,No,3,Sea,Sea,Vis,Lei,Yes,No,Yes,2,FIT,Male,Yes,0.0,138.44,75.06,15.01,0.0,0.0,228.51,False,114.25499725341797,['Other relatives'],Other relatives,False,False,False,False,True,False
8903,2,Jun,25-29,No,108,Sea,Sea,Otr_Wrk,Lei,No,No,No,2,FIT,Male,No,0.0,138.44,180.16,15.01,0.0,0.0,333.6,False,166.8000030517578,['Alone'],Alone,True,False,False,False,False,False
8943,2,Jun,45-49,No,5,Air,A_Otr,Attr,Lei,No,No,No,0,FIT,Male,Yes,0.0,138.44,8.54,21.35,0.0,0.0,168.32,False,168.32000732421875,"['Spouse', 'Children aged 8-12 yrs']","Spouse, Children aged 8-12 yrs",False,False,True,False,False,True
8952,2,Jun,60-64,No,15,Air,A_Otr,Vis,Lei,No,No,No,4,FIT,Female,Yes,375.71,1138.44,341.56,204.93,0.0,0.0,2060.64,False,515.1599731445312,['Alone'],Alone,True,False,False,False,False,False
8954,2,Jun,25-29,Yes,0,Air,AXM,Hol,Lei,Yes,No,Yes,2,FIT,Female,No,145.16,238.44,85.39,25.62,0.0,0.0,494.6,False,247.3000030517578,['Parents/ Parents-in-law'],Parents/ Parents-in-law,False,False,False,False,True,False
8991,2,Jun,55-59,No,2,Air,A_Otr,Attr,Lei,No,No,No,4,FIT,Female,Yes,0.0,238.44,0.0,8.54,0.0,0.0,246.97,False,61.74250030517578,['Alone'],Alone,True,False,False,False,False,False
8992,2,Jun,25-29,Yes,0,Air,A_Otr,Vis,Lei,No,No,No,6,FIT,Female,No,0.0,338.44,68.31,17.08,0.0,0.0,423.82,False,70.6366678873698,['Alone'],Alone,True,False,False,False,False,False
8993,2,Jun,40-44,No,5,Air,A_Otr,Vis,Lei,No,No,No,3,FIT,Female,Yes,0.0,238.44,113.85,34.16,0.0,0.0,386.44,False,128.8133341471354,['Alone'],Alone,True,False,False,False,False,False
9029,2,Jun,35-39,No,10,Air,A_Otr,Hol,Lei,Yes,Yes,No,2,FIT,Male,Yes,478.18,288.44,256.17,85.39,0.0,0.0,1108.17,False,554.0850219726562,['Alone'],Alone,True,False,False,False,False,False
9030,2,Jun,20-24,No,3,Air,AXM,Hea_T,Hea,No,No,No,2,FIT,Female,No,0.0,538.44,170.78,17.08,1000.0,0.0,1726.29,False,863.14501953125,['Siblings'],Siblings,False,False,False,False,True,False
9045,2,Jun,40-44,No,30,Sea,Sea,Vis,Lei,No,No,No,14,FIT,Female,Yes,0.0,208.34,60.05,8.58,0.0,0.0,276.97,False,19.78357151576451,['Friends'],Friends,False,False,False,True,False,False
9071,2,Jun,35-39,No,3,Air,A_Otr,Otr_Per,Lei,Yes,Yes,No,0,FIT,Male,Yes,0.0,138.44,51.23,23.06,0.0,0.0,212.72,False,212.72000122070312,['Business associates/ Colleagues'],Business associates/ Colleagues,False,True,False,False,False,False
9072,2,Jun,55-59,No,30,Air,AXM,Otr_Per,Lei,Yes,Yes,No,1,FIT,Female,Yes,0.0,568.44,68.31,68.31,0.0,0.0,705.06,False,705.0599975585938,['Alone'],Alone,True,False,False,False,False,False
9073,2,Jun,25-29,No,6,Sea,Sea,Vis,Lei,No,No,No,14,FIT,Female,No,0.0,488.44,21.45,8.58,0.0,0.0,518.46,False,37.03285871233259,['Siblings'],Siblings,False,False,False,False,True,False
9074,2,Jun,25-29,Yes,0,Sea,Sea,Hol,Lei,No,No,No,2,FIT,Male,No,84.07,138.44,30.03,6.01,0.0,0.0,258.54,False,129.27000427246094,['Friends'],Friends,False,False,False,True,False,False
9075,2,Jun,40-44,No,2,Sea,Sea,Bus_Mtg,Bus,No,No,No,0,FIT,Male,Yes,0.0,140.44,37.53,52.55,0.0,0.0,230.51,False,230.50999450683594,['Alone'],Alone,True,False,False,False,False,False
9076,2,Jun,30-34,No,10,Sea,Sea,Vis,Lei,No,No,No,1,FIT,Female,No,0.0,488.44,300.26,180.16,0.0,0.0,968.85,False,968.8499755859375,['Alone'],Alone,True,False,False,False,False,False
9077,2,Jun,35-39,No,25,Sea,Sea,Shop,Lei,No,No,No,0,FIT,Male,Yes,0.0,258.44,0.0,0.0,0.0,0.0,258.44,False,258.44000244140625,['Alone'],Alone,True,False,False,False,False,False
9078,2,Jun,40-44,No,2,Air,A_Otr,Otr_Per,Lei,Yes,Yes,No,1,FIT,Male,Yes,0.0,168.44,34.16,27.32,0.0,0.0,229.92,False,229.9199981689453,['Alone'],Alone,True,False,False,False,False,False
9079,2,Jun,45-49,No,10,Sea,Sea,Vis,Lei,No,No,No,2,FIT,Female,Yes,0.0,588.44,75.06,105.09,0.0,0.0,768.59,False,384.2950134277344,['Alone'],Alone,True,False,False,False,False,False
9081,2,Jun,30-34,No,10,Sea,Sea,Hol,Lei,No,No,No,0,FIT,Female,Yes,0.0,143.44,22.52,15.01,0.0,0.0,180.97,False,180.97000122070312,['Friends'],Friends,False,False,False,True,False,False
9082,2,Jun,30-34,Yes,0,Land,Land,Hol,Lei,Yes,Yes,No,1,Pkg,Female,Yes,89.6,188.44,0.0,0.0,0.0,0.0,278.04,False,278.0400085449219,['Friends'],Friends,False,False,False,True,False,False
9083,2,Jun,30-34,No,3,Sea,Sea,Vis,Lei,No,No,No,2,FIT,Female,No,0.0,438.44,300.26,150.13,0.0,0.0,888.82,False,444.4100036621094,['Alone'],Alone,True,False,False,False,False,False
9084,2,Jun,25-29,No,100,Sea,Sea,Hol,Lei,No,No,No,0,FIT,Male,No,0.0,173.44,75.06,22.52,0.0,0.0,271.02,False,271.0199890136719,['Friends'],Friends,False,False,False,True,False,False
9085,2,Jun,35-39,No,2,Sea,Sea,Hol,Lei,No,No,No,0,FIT,Female,No,0.0,143.44,18.77,7.51,0.0,0.0,169.71,False,169.7100067138672,['Siblings'],Siblings,False,False,False,False,True,False
9086,2,Jun,30-34,No,150,Sea,Sea,Gen_B,Bus,No,No,No,0,FIT,Male,Yes,0.0,138.44,27.02,12.01,0.0,0.0,177.47,False,177.47000122070312,['Alone'],Alone,True,False,False,False,False,False
9087,2,Jun,20-24,No,5,Sea,Sea,Edu_B,Edu,No,No,No,0,FIT,Female,No,0.0,145.94,30.03,15.01,0.0,0.0,190.97,False,190.97000122070312,['Friends'],Friends,False,False,False,True,False,False
9088,2,Jun,20-24,No,7,Sea,Sea,Vis,Lei,No,No,No,5,FIT,Female,Yes,0.0,138.44,30.03,12.01,0.0,0.0,180.47,False,36.094000244140624,['Alone'],Alone,True,False,False,False,False,False
9090,2,Jun,25-29,No,10,Sea,Sea,Hol,Lei,No,No,No,0,FIT,Female,Yes,0.0,198.44,25.02,15.01,0.0,0.0,238.47,False,238.47000122070312,"['Children aged 0-7 yrs', 'Siblings']","Children aged 0-7 yrs, Siblings",False,False,False,False,True,True
9091,2,Jun,20-24,No,50,Sea,Sea,Bus_Mtg,Bus,No,No,No,0,FIT,Male,No,0.0,138.44,15.01,105.09,0.0,0.0,258.54,False,258.5400085449219,['Alone'],Alone,True,False,False,False,False,False
9092,2,Jun,30-34,No,2,Sea,Sea,Hol,Lei,No,No,No,0,FIT,Male,No,0.0,188.44,30.03,15.01,0.0,0.0,233.47,False,233.47000122070312,['Alone'],Alone,True,False,False,False,False,False
9138,2,Jun,25-29,No,3,Sea,Sea,Stp,Lei,Yes,No,Yes,1,FIT,Female,Yes,300.26,438.44,300.26,300.26,0.0,0.0,1339.21,False,1339.2099609375,['Alone'],Alone,True,False,False,False,False,False
9141,2,Jun,50-54,No,2,Air,LNI,Hol,Lei,No,No,No,3,FIT,Male,Yes,409.87,138.44,113.85,85.39,0.0,0.0,747.54,False,249.17999267578125,['Spouse'],Spouse,False,False,True,False,False,False
9142,2,Jun,20-24,No,8,Air,LNI,Hol,Lei,No,No,No,2,FIT,Male,No,739.75,218.44,375.71,51.23,0.0,0.0,1385.13,False,692.5650024414062,['Alone'],Alone,True,False,False,False,False,False
9147,2,Jun,60-64,No,7,Air,AXM,Hea_T,Hea,No,No,No,2,FIT,Male,Yes,444.02,138.44,256.17,85.39,100.0,0.0,1024.01,False,512.0050048828125,['Spouse'],Spouse,False,False,True,False,False,False
9186,2,Jun,15-19,No,3,Sea,Sea,Hol,Lei,Yes,No,Yes,2,FIT,Male,No,0.0,138.44,15.01,15.01,0.0,0.0,168.46,False,84.2300033569336,['Parents/ Parents-in-law'],Parents/ Parents-in-law,False,False,False,False,True,False
9189,2,Jun,15-19,Yes,0,Air,LNI,Otr_Per,Lei,No,No,No,2,Pkg,Male,No,179.2,162.44,69.74,4.27,0.0,0.0,415.64,False,207.82000732421875,"['Parents/ Parents-in-law', 'Other relatives']","Parents/ Parents-in-law, Other relatives",False,False,False,False,True,False
9196,2,Jun,30-34,No,20,Sea,Sea,Attr,Lei,No,No,No,2,FIT,Male,Yes,0.0,198.44,37.53,9.38,0.0,0.0,245.35,False,122.67500305175781,"['Spouse', 'Friends']","Spouse, Friends",False,False,True,True,False,False
9197,2,Jun,50-54,No,25,Sea,Sea,Shop,Lei,No,No,No,0,FIT,Female,Yes,0.0,173.44,7.51,30.03,0.0,0.0,210.97,False,210.97000122070312,['Alone'],Alone,True,False,False,False,False,False
9198,2,Jun,40-44,No,100,Sea,Sea,Hol,Lei,No,No,No,0,FIT,Female,Yes,0.0,238.44,10.51,37.53,0.0,50.0,336.48,False,336.4800109863281,['Alone'],Alone,True,False,False,False,False,False
9200,2,Jun,50-54,No,20,Sea,Sea,Hea_T,Hea,No,No,No,2,FIT,Female,Yes,0.0,288.44,75.06,22.52,600.0,0.0,986.02,False,493.010009765625,['Alone'],Alone,True,False,False,False,False,False
9201,2,Jun,35-39,No,15,Sea,Sea,Hea_T,Hea,No,No,No,2,FIT,Female,Yes,0.0,184.94,75.06,90.08,550.0,0.0,900.08,False,450.0400085449219,['Parents/ Parents-in-law'],Parents/ Parents-in-law,False,False,False,False,True,False
9411,2,Jun,35-39,No,2,Air,A_Otr,Gen_B,Bus,Yes,No,Yes,1,FIT,Male,Yes,0.0,138.44,13.66,68.31,0.0,0.0,220.41,False,220.41000366210938,['Alone'],Alone,True,False,False,False,False,False
9427,2,Jun,20-24,No,20,Air,A_Otr,Hol,Lei,No,No,No,21,FIT,Male,No,0.0,638.44,51.23,11.39,0.0,0.0,701.05,False,33.38333275204613,['Partner/ Boyfriend/ Girlfriend'],Partner/ Boyfriend/ Girlfriend,False,False,True,False,False,False
9450,2,Jun,20-24,No,15,Sea,Sea,Bus_Mtg,Bus,No,No,No,0,FIT,Female,No,0.0,138.44,7.51,0.0,0.0,0.0,145.94,False,145.94000244140625,['Alone'],Alone,True,False,False,False,False,False
9451,2,Jun,30-34,No,20,Air,A_Otr,Otr_Per,Lei,Yes,No,Yes,3,FIT,Male,Yes,337.69,138.44,68.31,11.39,0.0,0.0,555.82,False,185.2733357747396,['Alone'],Alone,True,False,False,False,False,False
9452,2,Jun,30-34,No,100,Sea,Sea,Gen_B,Bus,No,No,No,1,FIT,Male,Yes,0.0,213.44,90.08,60.05,0.0,0.0,363.57,False,363.57000732421875,['Alone'],Alone,True,False,False,False,False,False
9453,2,Jun,50-54,No,50,Sea,Sea,Vis,Lei,No,No,No,29,FIT,Male,Yes,0.0,278.44,82.83,15.53,0.0,0.0,376.8,False,12.99310302734375,['Alone'],Alone,True,False,False,False,False,False
9454,2,Jun,40-44,No,55,Sea,Sea,Gen_B,Bus,No,No,No,1,FIT,Male,Yes,112.6,198.44,180.16,142.62,0.0,0.0,633.81,False,633.8099975585938,['Spouse'],Spouse,False,False,True,False,False,False
9455,2,Jun,50-54,No,20,Sea,Sea,Hol,Lei,No,No,No,3,FIT,Female,No,150.13,138.44,30.03,3.0,0.0,0.0,321.59,False,107.19666544596355,['Siblings'],Siblings,False,False,False,False,True,False
9456,2,Jun,40-44,No,12,Air,SIA,Otr_Per,Lei,Yes,Yes,No,0,FIT,Male,Yes,0.0,138.44,25.62,51.23,0.0,0.0,215.29,False,215.2899932861328,['Alone'],Alone,True,False,False,False,False,False
9457,2,Jun,30-34,No,30,Sea,Sea,Hol,Lei,No,No,No,0,FIT,Male,No,0.0,168.44,30.03,7.51,0.0,0.0,205.97,False,205.97000122070312,['Alone'],Alone,True,False,False,False,False,False
9458,2,Jun,40-44,No,4,Sea,Sea,Shop,Lei,No,No,No,0,FIT,Male,Yes,0.0,263.44,150.13,30.03,0.0,0.0,443.59,False,443.5899963378906,['Spouse'],Spouse,False,False,True,False,False,False
9459,2,Jun,50-54,No,25,Sea,Sea,Vis,Lei,No,No,No,4,FIT,Male,Yes,0.0,563.44,187.66,112.6,0.0,0.0,863.7,False,215.9250030517578,['Spouse'],Spouse,False,False,True,False,False,False
9460,2,Jun,45-49,No,3,Air,GIA,Bus_Mtg,Bus,No,No,No,0,FIT,Male,Yes,0.0,138.44,3.42,0.0,0.0,0.0,141.85,False,141.85000610351562,['Business associates/ Colleagues'],Business associates/ Colleagues,False,True,False,False,False,False
9461,2,Jun,35-39,No,6,Sea,Sea,Bus_Mtg,Bus,No,No,No,0,FIT,Male,Yes,0.0,138.44,7.51,0.0,0.0,0.0,145.94,False,145.94000244140625,['Business associates/ Colleagues'],Business associates/ Colleagues,False,True,False,False,False,False
9462,2,Jun,15-19,No,3,Sea,Sea,Vis,Lei,No,No,No,27,FIT,Female,No,0.0,288.44,27.8,3.34,0.0,0.0,319.57,False,11.835926197193286,['Alone'],Alone,True,False,False,False,False,False
9463,2,Jun,50-54,No,30,Sea,Sea,Vis,Lei,No,No,No,4,FIT,Female,Yes,0.0,278.44,112.6,37.53,0.0,0.0,428.57,False,107.14250183105469,['Spouse'],Spouse,False,False,True,False,False,False
9464,2,Jun,20-24,No,3,Sea,Sea,Hea_T,Hea,No,No,No,2,FIT,Female,No,0.0,238.44,37.53,15.01,650.0,0.0,940.98,False,470.489990234375,['Parents/ Parents-in-law'],Parents/ Parents-in-law,False,False,False,False,True,False
9564,2,Jun,45-49,Yes,0,Air,A_Otr,Otr_Per,Lei,Yes,No,Yes,0,FIT,Male,Yes,0.0,138.44,17.08,17.08,0.0,0.0,172.59,False,172.58999633789062,"['Spouse', 'Children aged 0-7 yrs', 'Children aged 13-19 yrs']","Spouse, Children aged 0-7 yrs, Children aged 13-19 yrs",False,False,True,False,False,True
9569,2,Jun,45-49,No,36,Sea,Sea,Vis,Lei,No,No,No,3,FIT,Male,Yes,0.0,138.44,45.04,15.01,0.0,0.0,198.49,False,66.16333516438802,['Spouse'],Spouse,False,False,True,False,False,False
9591,2,Jun,40-44,No,1,Sea,Sea,Otr_Wrk,Lei,No,No,No,0,FIT,Male,Yes,0.0,138.44,30.03,0.0,0.0,0.0,168.46,False,168.4600067138672,['Alone'],Alone,True,False,False,False,False,False
9592,2,Jun,20-24,No,10,Sea,Sea,Vis,Lei,No,No,No,14,FIT,Male,No,0.0,188.44,64.34,10.72,0.0,0.0,263.5,False,18.821428571428573,['Alone'],Alone,True,False,False,False,False,False
9593,2,Jun,30-34,Yes,0,Sea,Sea,Acco_Hea,Lei,No,No,No,0,FIT,Male,Yes,0.0,181.77,15.01,20.02,320.0,0.0,536.8,True,536.7999877929688,"['Spouse', 'Parents/ Parents-in-law']","Spouse, Parents/ Parents-in-law",False,False,True,False,True,False
9594,2,Jun,50-54,Yes,0,Sea,Sea,Hol,Lei,No,No,No,2,FIT,Female,Yes,120.1,221.77,50.04,25.02,0.0,0.0,416.94,False,208.47000122070312,['Children aged 20-39 yrs'],Children aged 20-39 yrs,False,False,False,False,False,True
9595,2,Jun,35-39,No,3,Sea,Sea,Vis,Lei,No,No,No,9,FIT,Female,Yes,0.0,638.44,83.41,10.01,0.0,0.0,731.85,False,81.31666395399306,['Alone'],Alone,True,False,False,False,False,False
9596,2,Jun,60-64,No,4,Sea,Sea,Hol,Lei,No,No,No,0,FIT,Male,Yes,0.0,188.44,30.03,22.52,0.0,0.0,240.98,False,240.97999572753906,['Friends'],Friends,False,False,False,True,False,False
9597,2,Jun,25-29,Yes,0,Sea,Sea,Vis,Lei,No,No,No,3,FIT,Female,Yes,0.0,138.44,20.02,16.68,0.0,0.0,175.13,False,58.376668294270836,"['Spouse', 'Children aged 0-7 yrs']","Spouse, Children aged 0-7 yrs",False,False,True,False,False,True
9598,2,Jun,60-64,No,15,Sea,Sea,Vis,Lei,No,No,No,1,FIT,Female,Yes,0.0,1138.44,300.26,45.04,0.0,0.0,1483.73,False,1483.72998046875,['Alone'],Alone,True,False,False,False,False,False
9599,2,Jun,40-44,No,50,Sea,Sea,Vis,Lei,No,No,No,0,FIT,Female,Yes,0.0,173.44,75.06,120.1,0.0,0.0,368.6,False,368.6000061035156,['Alone'],Alone,True,False,False,False,False,False
9600,2,Jun,30-34,No,100,Sea,Sea,Bus_Mtg,Bus,No,No,No,0,FIT,Male,No,0.0,138.44,30.03,45.04,0.0,0.0,213.5,False,213.5,['Alone'],Alone,True,False,False,False,False,False
9601,2,Jun,25-29,No,10,Sea,Sea,Gen_B,Bus,No,No,No,1,FIT,Male,No,750.65,138.44,90.08,45.04,0.0,0.0,1024.2,False,1024.199951171875,['Alone'],Alone,True,False,False,False,False,False
9602,2,Jun,45-49,No,50,Sea,Sea,Bus_Mtg,Bus,No,No,No,0,FIT,Male,Yes,0.0,388.44,15.01,60.05,0.0,0.0,463.5,False,463.5,['Alone'],Alone,True,False,False,False,False,False
9603,2,Jun,30-34,No,100,Sea,Sea,Gen_B,Bus,No,No,No,0,FIT,Male,Yes,0.0,158.44,45.04,45.04,0.0,0.0,248.51,False,248.50999450683594,['Alone'],Alone,True,False,False,False,False,False
9604,2,Jun,25-29,No,5,Sea,Sea,Shop,Lei,No,No,No,0,FIT,Male,No,0.0,293.44,75.06,33.03,0.0,0.0,401.53,False,401.5299987792969,['Alone'],Alone,True,False,False,False,False,False
9605,2,Jun,40-44,No,15,Sea,Sea,Hol,Lei,No,No,No,1,FIT,Male,Yes,240.21,138.44,60.05,120.1,0.0,0.0,558.8,False,558.7999877929688,['Alone'],Alone,True,False,False,False,False,False
9606,2,Jun,40-44,No,20,Sea,Sea,Vis,Lei,No,No,No,20,FIT,Female,Yes,0.0,238.44,15.01,0.0,0.0,0.0,253.45,False,12.672499847412109,['Alone'],Alone,True,False,False,False,False,False
9607,2,Jun,40-44,No,30,Sea,Sea,Vis,Lei,No,No,No,19,FIT,Female,Yes,0.0,358.44,15.8,15.8,0.0,0.0,390.04,False,20.52842150236431,['Alone'],Alone,True,False,False,False,False,False
9608,2,Jun,25-29,No,12,Sea,Sea,Vis,Lei,No,No,No,1,FIT,Male,No,0.0,338.44,100.09,110.1,0.0,0.0,548.62,False,548.6199951171875,['Friends'],Friends,False,False,False,True,False,False
9732,2,Jun,25-29,No,3,Sea,Sea,Vis,Lei,No,No,No,27,FIT,Female,Yes,0.0,468.44,22.24,11.12,0.0,0.0,501.8,False,18.585184733072918,['Alone'],Alone,True,False,False,False,False,False
9733,2,Jun,20-24,No,2,Sea,Sea,Otr_Wrk,Lei,No,No,No,32,FIT,Female,No,23.46,138.44,46.92,9.38,0.0,0.0,218.19,False,6.818437576293945,['Alone'],Alone,True,False,False,False,False,False
9734,2,Jun,35-39,No,5,Sea,Sea,Acco_Hea,Lei,No,No,No,1,FIT,Female,No,0.0,238.44,30.03,60.05,72.0,0.0,400.51,True,400.510009765625,['Parents/ Parents-in-law'],Parents/ Parents-in-law,False,False,False,False,True,False
9735,2,Jun,55-59,No,36,Sea,Sea,Vis,Lei,No,No,No,30,FIT,Female,Yes,0.0,138.44,50.04,7.01,0.0,0.0,195.49,False,6.516333516438802,['Alone'],Alone,True,False,False,False,False,False
9736,2,Jun,25-29,No,3,Sea,Sea,Gen_B,Bus,No,No,No,0,FIT,Male,Yes,0.0,138.44,6.01,26.27,0.0,0.0,170.71,False,170.7100067138672,['Business associates/ Colleagues'],Business associates/ Colleagues,False,True,False,False,False,False
9737,2,Jun,55-59,No,30,Sea,Sea,Vis,Lei,No,No,No,12,FIT,Female,Yes,0.0,188.44,25.02,37.53,0.0,0.0,250.99,False,20.915833791097004,['Alone'],Alone,True,False,False,False,False,False
9738,2,Jun,40-44,No,15,Air,A_Otr,Gen_B,Bus,No,No,No,7,FIT,Female,Yes,0.0,538.44,24.4,24.4,0.0,0.0,587.23,False,83.88999720982143,['Alone'],Alone,True,False,False,False,False,False
9739,2,Jun,30-34,No,30,Sea,Sea,Vis,Lei,No,No,No,3,FIT,Male,No,0.0,253.44,150.13,70.06,0.0,0.0,473.63,False,157.87666829427084,['Alone'],Alone,True,False,False,False,False,False
9740,2,Jun,45-49,No,20,Sea,Sea,Vis,Lei,No,No,No,21,FIT,Female,Yes,0.0,788.44,85.79,17.16,0.0,0.0,891.38,False,42.44666689918155,['Alone'],Alone,True,False,False,False,False,False
9741,2,Jun,30-34,No,100,Sea,Sea,Gen_B,Bus,No,No,No,3,FIT,Female,Yes,30.03,338.44,15.01,20.02,0.0,0.0,403.49,False,134.49666341145834,['Alone'],Alone,True,False,False,False,False,False
9834,2,Jun,15-19,Yes,0,Air,AXM,Hol,Lei,Yes,No,Yes,14,FIT,Male,No,0.0,338.44,60.99,8.54,0.0,0.0,407.97,False,29.140714372907365,['Parents/ Parents-in-law'],Parents/ Parents-in-law,False,False,False,False,True,False
9960,2,Jun,35-39,No,36,Air,AXM,Hol,Lei,No,No,No,2,FIT,Male,Yes,102.47,238.44,136.62,17.08,0.0,0.0,494.6,False,247.3000030517578,"['Spouse', 'Parents/ Parents-in-law']","Spouse, Parents/ Parents-in-law",False,False,True,False,True,False
10010,2,Jun,25-29,No,4,Air,LNI,Vis,Lei,No,No,No,37,FIT,Female,No,0.0,538.44,68.31,34.16,0.0,0.0,640.9,False,17.32162228146115,['Alone'],Alone,True,False,False,False,False,False
10011,2,Jun,30-34,No,6,Air,LNI,Acco_Hea,Lei,No,No,No,1,FIT,Female,Yes,616.51,638.44,68.31,85.39,20000.0,0.0,21408.64,True,21408.640625,['Parents/ Parents-in-law'],Parents/ Parents-in-law,False,False,False,False,True,False
10037,2,Jun,35-39,No,3,Sea,Sea,Gen_B,Bus,Yes,No,Yes,1,FIT,Male,Yes,481.26,168.44,90.08,75.06,0.0,0.0,814.84,False,814.8400268554688,['Alone'],Alone,True,False,False,False,False,False
10077,2,Jun,15-19,Yes,0,Air,LNI,Otr_Per,Lei,Yes,No,Yes,0,FIT,Male,No,0.0,138.44,0.0,6.83,0.0,0.0,145.27,False,145.27000427246094,"['Parents/ Parents-in-law', 'Siblings']","Parents/ Parents-in-law, Siblings",False,False,False,False,True,False
10104,2,Jun,35-39,No,10,Sea,Sea,Edu_A,Edu,No,No,No,5,FIT,Male,Yes,0.0,153.44,90.08,9.01,0.0,0.0,252.52,False,50.50400085449219,['Alone'],Alone,True,False,False,False,False,False
10105,2,Jun,15-19,No,20,Sea,Sea,Vis,Lei,No,No,No,1,FIT,Male,No,0.0,158.44,90.08,60.05,0.0,0.0,308.57,False,308.57000732421875,['Parents/ Parents-in-law'],Parents/ Parents-in-law,False,False,False,False,True,False
10106,2,Jun,45-49,No,5,Sea,Sea,Vis,Lei,No,No,No,12,FIT,Female,Yes,0.0,168.44,25.02,7.51,0.0,0.0,200.96,False,16.746667226155598,['Alone'],Alone,True,False,False,False,False,False
10107,2,Jun,45-49,No,50,Sea,Sea,Acco_Hea,Lei,No,No,No,0,FIT,Female,Yes,0.0,188.44,15.01,30.03,1000.0,0.0,1233.47,True,1233.469970703125,['Alone'],Alone,True,False,False,False,False,False
10108,2,Jun,30-34,No,150,Sea,Sea,Hol,Lei,No,No,No,10,FIT,Male,Yes,110.5,2638.44,60.05,12.01,0.0,0.0,2820.99,False,282.0989990234375,"['Spouse', 'Children aged 0-7 yrs', 'Children aged 8-12 yrs']","Spouse, Children aged 0-7 yrs, Children aged 8-12 yrs",False,False,True,False,False,True
10109,2,Jun,50-54,No,45,Sea,Sea,Vis,Lei,No,No,No,6,FIT,Female,Yes,0.0,268.44,125.11,25.02,0.0,0.0,418.57,False,69.7616678873698,['Children aged 13-19 yrs'],Children aged 13-19 yrs,False,False,False,False,False,True
10110,2,Jun,30-34,No,15,Sea,Sea,Vis,Lei,No,No,No,1,FIT,Female,Yes,0.0,188.44,60.05,30.03,0.0,0.0,278.51,False,278.510009765625,['Alone'],Alone,True,False,False,False,False,False
10111,2,Jun,40-44,No,4,Sea,Sea,Bus_Mtg,Bus,No,No,No,0,FIT,Male,Yes,0.0,868.44,45.04,30.03,0.0,0.0,943.5,False,943.5,['Business associates/ Colleagues'],Business associates/ Colleagues,False,True,False,False,False,False
10112,2,Jun,35-39,No,1,Land,Land,Otr_Per,Lei,Yes,Yes,No,0,FIT,Female,Yes,0.0,238.44,0.0,0.0,0.0,0.0,238.44,False,238.44000244140625,['Spouse'],Spouse,False,False,True,False,False,False
10113,2,Jun,35-39,Yes,0,Sea,Sea,Bus_Mtg,Bus,No,No,No,3,FIT,Male,Yes,0.0,138.44,50.04,50.04,0.0,0.0,238.52,False,79.50666809082031,['Business associates/ Colleagues'],Business associates/ Colleagues,False,True,False,False,False,False
10114,2,Jun,35-39,No,30,Sea,Sea,Bus_Mtg,Bus,No,No,No,0,FIT,Male,Yes,0.0,138.44,0.0,8.51,0.0,0.0,146.94,False,146.94000244140625,['Business associates/ Colleagues'],Business associates/ Colleagues,False,True,False,False,False,False
10115,2,Jun,30-34,No,1,Sea,Sea,Otr_Bus,Bus,No,No,No,2,FIT,Male,No,300.26,138.44,75.06,15.01,0.0,0.0,528.77,False,264.385009765625,['Friends'],Friends,False,False,False,True,False,False
10116,2,Jun,35-39,No,150,Sea,Sea,Gen_B,Bus,No,No,No,0,FIT,Male,Yes,0.0,163.44,7.51,0.0,0.0,0.0,170.94,False,170.94000244140625,['Alone'],Alone,True,False,False,False,False,False
10117,2,Jun,25-29,No,0,Sea,Sea,Bus_Mtg,Bus,No,No,No,0,FIT,Female,No,0.0,188.44,15.01,15.01,0.0,0.0,218.46,False,218.4600067138672,['Parents/ Parents-in-law'],Parents/ Parents-in-law,False,False,False,False,True,False
10118,2,Jun,20-24,No,15,Sea,Sea,Otr_Wrk,Lei,No,No,No,0,FIT,Female,No,0.0,288.44,9.01,10.51,0.0,0.0,307.95,False,307.95001220703125,['Alone'],Alone,True,False,False,False,False,False
10119,2,Jun,35-39,Yes,0,Sea,Sea,Otr_Bus,Bus,No,No,No,0,FIT,Male,Yes,0.0,138.44,30.03,15.01,0.0,0.0,183.47,False,183.47000122070312,['Alone'],Alone,True,False,False,False,False,False
10121,2,Jun,30-34,No,1,Sea,Sea,Shop,Lei,No,No,No,0,FIT,Female,Yes,0.0,538.44,3.75,6.01,0.0,0.0,548.19,False,548.1900024414062,['Friends'],Friends,False,False,False,True,False,False
10122,2,Jun,40-44,No,1,Sea,Sea,Otr_Bus,Bus,No,No,No,0,FIT,Male,Yes,0.0,138.44,15.01,9.01,0.0,0.0,162.46,False,162.4600067138672,['Alone'],Alone,True,False,False,False,False,False
10178,2,Jun,30-34,No,6,Air,AXM,Hol,Lei,Yes,No,Yes,3,FIT,Male,No,546.49,338.44,227.7,113.85,0.0,0.0,1226.48,False,408.82666015625,['Friends'],Friends,False,False,False,True,False,False
